Date,Close/Last,Volume,Open,High,Low
03/04/2024,$188.14,134334900,$198.73,$199.75,$186.72
03/01/2024,$202.64,82243120,$200.52,$204.52,$198.50
02/29/2024,$201.88,85906970,$204.18,$205.28,$198.4463
02/28/2024,$202.04,99806170,$200.42,$205.30,$198.44
02/27/2024,$199.73,108645400,$204.04,$205.60,$198.26
02/26/2024,$199.40,111747100,$192.29,$201.78,$192.00
02/23/2024,$191.97,78841920,$195.31,$197.57,$191.50
02/22/2024,$197.41,92739460,$194.00,$198.32,$191.36
02/21/2024,$194.77,103844000,$193.36,$199.44,$191.95
02/20/2024,$193.76,104545800,$196.13,$198.60,$189.13
02/16/2024,$199.95,111346700,$202.06,$203.17,$197.40
02/15/2024,$200.45,120831800,$189.16,$200.88,$188.8595
02/14/2024,$188.71,81202990,$185.30,$188.89,$183.35
02/13/2024,$184.02,86759480,$183.99,$187.26,$182.1087
02/12/2024,$188.13,95498600,$192.11,$194.73,$187.28
02/09/2024,$193.57,84476350,$190.18,$194.12,$189.48
02/08/2024,$189.56,83034040,$189.00,$191.6171,$185.58
02/07/2024,$187.58,111535200,$188.18,$189.79,$182.68
02/06/2024,$185.10,122676000,$177.21,$186.49,$177.11
02/05/2024,$181.06,134294400,$184.26,$184.68,$175.01
02/02/2024,$187.91,110612700,$185.04,$188.69,$182.00
02/01/2024,$188.86,91843280,$188.50,$189.88,$184.28
01/31/2024,$187.29,103221400,$186.995,$193.97,$185.8459
01/30/2024,$191.59,109982300,$195.33,$196.3593,$190.61
01/29/2024,$190.93,125013100,$185.63,$191.48,$183.67
01/26/2024,$183.25,107343200,$185.50,$186.78,$182.10
01/25/2024,$182.63,198076800,$189.70,$193.00,$180.06
01/24/2024,$207.83,123369900,$211.88,$212.73,$206.77
01/23/2024,$209.14,106605900,$211.30,$215.65,$207.7516
01/22/2024,$208.80,117952500,$212.26,$217.80,$206.27
01/19/2024,$212.19,102260300,$209.99,$213.19,$207.56
01/18/2024,$211.88,108595400,$216.88,$217.45,$208.74
01/17/2024,$215.55,103164400,$214.86,$215.67,$212.01
01/16/2024,$219.91,115355000,$215.10,$223.49,$212.18
01/12/2024,$218.89,123043800,$220.08,$225.34,$217.1501
01/11/2024,$227.22,105873600,$230.57,$230.93,$225.37
01/10/2024,$233.94,91628500,$235.10,$235.50,$231.29
01/09/2024,$234.96,96705660,$238.11,$238.9646,$232.04
01/08/2024,$240.45,85166580,$236.14,$241.25,$235.30
01/05/2024,$237.49,92488940,$236.86,$240.1196,$234.9001
01/04/2024,$237.93,102629300,$239.25,$242.70,$237.73
01/03/2024,$238.45,121082600,$244.98,$245.68,$236.32
01/02/2024,$248.42,104654200,$250.08,$251.25,$244.41
12/29/2023,$248.48,100891600,$255.10,$255.19,$247.43
12/28/2023,$253.18,113619900,$263.66,$265.13,$252.71
12/27/2023,$261.44,106494400,$258.35,$263.34,$257.52
12/26/2023,$256.61,86892380,$254.49,$257.97,$252.91
12/22/2023,$252.54,93370090,$256.76,$258.22,$251.37
12/21/2023,$254.50,109594200,$251.90,$254.7999,$248.55
12/20/2023,$247.14,125097000,$256.41,$259.84,$247.00
12/19/2023,$257.22,106737400,$253.48,$258.3399,$253.01
12/18/2023,$252.08,116416500,$253.78,$258.74,$251.36
12/15/2023,$253.50,135932800,$251.21,$254.13,$248.30
12/14/2023,$251.05,160829200,$241.22,$253.88,$240.79
12/13/2023,$239.29,146286300,$234.19,$240.30,$228.20
12/12/2023,$237.01,95328310,$238.55,$238.99,$233.87
12/11/2023,$239.74,97913890,$242.74,$243.441,$237.45
12/08/2023,$243.84,103126800,$240.27,$245.27,$239.2701
12/07/2023,$242.64,107142300,$241.55,$244.08,$236.98
12/06/2023,$239.37,126436200,$242.92,$246.57,$239.1709
12/05/2023,$238.72,137971100,$233.87,$246.66,$233.70
12/04/2023,$235.58,104099800,$235.75,$239.3733,$233.2902
12/01/2023,$238.83,121331700,$233.14,$240.19,$231.90
11/30/2023,$240.08,132353200,$245.14,$245.22,$236.91
11/29/2023,$244.14,135401300,$249.21,$252.75,$242.76
11/28/2023,$246.72,148549900,$236.68,$247.00,$234.01
11/27/2023,$236.08,112031800,$236.89,$238.33,$232.10
11/24/2023,$235.45,65125200,$233.75,$238.75,$232.33
11/22/2023,$234.21,118117100,$242.04,$244.01,$231.40
11/21/2023,$241.20,122288000,$235.04,$243.62,$233.34
11/20/2023,$235.60,116562400,$234.04,$237.10,$231.02
11/17/2023,$234.30,142766200,$232.00,$237.39,$226.54
11/16/2023,$233.59,136816800,$239.49,$240.88,$230.96
11/15/2023,$242.84,150354000,$239.29,$246.70,$236.45
11/14/2023,$237.41,149771600,$235.03,$238.135,$230.72
11/13/2023,$223.71,140447600,$215.60,$225.40,$211.6101
11/10/2023,$214.65,131310100,$210.03,$215.38,$205.69
11/09/2023,$209.98,142110500,$219.75,$220.80,$206.68
11/08/2023,$222.11,106584800,$223.15,$224.15,$217.64
11/07/2023,$222.18,116900100,$219.98,$223.12,$215.72
11/06/2023,$219.27,117335800,$223.98,$226.32,$215.00
11/03/2023,$219.96,119534800,$221.15,$226.3701,$218.40
11/02/2023,$218.51,125987600,$212.97,$219.20,$211.45
11/01/2023,$205.66,121661700,$204.04,$205.99,$197.85
10/31/2023,$200.84,118068300,$196.12,$202.80,$194.07
10/30/2023,$197.36,136448200,$209.28,$210.88,$194.67
10/27/2023,$207.30,94881170,$210.60,$212.41,$205.77
10/26/2023,$205.76,115112600,$211.32,$214.80,$204.88
10/25/2023,$212.42,107065100,$215.88,$220.10,$212.20
10/24/2023,$216.52,118231100,$216.50,$222.05,$214.11
10/23/2023,$212.08,150683400,$210.00,$216.98,$202.51
10/20/2023,$211.99,138010100,$217.01,$218.8606,$210.42
10/19/2023,$220.11,170772700,$225.95,$230.61,$216.78
10/18/2023,$242.68,125147800,$252.70,$254.63,$242.08
10/17/2023,$254.85,93562910,$250.10,$257.183,$247.08
10/16/2023,$253.92,88917180,$250.05,$255.3999,$248.48
10/13/2023,$251.12,102296800,$258.90,$259.60,$250.22
10/12/2023,$258.87,111508100,$262.92,$265.41,$256.6307
10/11/2023,$262.99,103706300,$266.20,$268.60,$260.90
10/10/2023,$263.62,122656000,$257.75,$268.94,$257.65
10/09/2023,$259.67,101377900,$255.31,$261.36,$252.05
10/06/2023,$260.53,118121800,$253.98,$261.65,$250.65
10/05/2023,$260.05,119159200,$260.00,$263.60,$256.25
10/04/2023,$261.16,129721600,$248.14,$261.86,$247.60
10/03/2023,$246.53,101985300,$248.61,$250.02,$244.45
10/02/2023,$251.60,123810400,$244.81,$254.2799,$242.62
09/29/2023,$250.22,128522700,$250.00,$254.77,$246.35
09/28/2023,$246.38,117058900,$240.02,$247.55,$238.65
09/27/2023,$240.50,136597200,$244.262,$245.33,$234.58
09/26/2023,$244.12,101993600,$242.98,$249.55,$241.6601
09/25/2023,$246.99,104636600,$243.38,$247.10,$238.31
09/22/2023,$244.88,127524100,$257.40,$257.7888,$244.48
09/21/2023,$255.70,119951500,$257.85,$260.86,$254.21
09/20/2023,$262.59,122514600,$267.04,$273.93,$262.4606
09/19/2023,$266.50,103704000,$264.35,$267.85,$261.20
09/18/2023,$265.28,101543300,$271.16,$271.44,$263.7601
09/15/2023,$274.39,133692300,$277.55,$278.98,$271.00
09/14/2023,$276.04,107709800,$271.32,$276.7094,$270.42
09/13/2023,$271.30,111673700,$270.07,$274.98,$268.10
09/12/2023,$267.48,135999900,$270.76,$278.39,$266.60
09/11/2023,$273.58,174667900,$264.27,$274.85,$260.61
09/08/2023,$248.50,118559600,$251.22,$256.52,$246.67
09/07/2023,$251.49,115312900,$245.07,$252.81,$243.265
09/06/2023,$251.92,116959800,$255.135,$255.39,$245.06
09/05/2023,$256.49,129469600,$245.00,$258.00,$244.86
09/01/2023,$245.01,132541600,$257.26,$259.0794,$242.01
08/31/2023,$258.08,108861700,$255.98,$261.18,$255.05
08/30/2023,$256.90,121988400,$254.20,$260.51,$250.59
08/29/2023,$257.18,134047600,$238.58,$257.48,$237.77
08/28/2023,$238.82,107673700,$242.58,$244.38,$235.35
08/25/2023,$238.59,106612200,$231.31,$239.00,$230.35
08/24/2023,$230.04,99777430,$238.66,$238.92,$228.1801
08/23/2023,$236.86,101077600,$229.34,$238.98,$229.29
08/22/2023,$233.19,130597900,$240.25,$240.82,$229.55
08/21/2023,$231.28,135702700,$221.5512,$232.1343,$220.58
08/18/2023,$215.49,136276600,$214.12,$217.58,$212.36
08/17/2023,$219.22,120718400,$226.06,$226.74,$218.83
08/16/2023,$225.60,112484500,$228.02,$233.97,$225.38
08/15/2023,$232.96,88197600,$238.73,$240.50,$232.61
08/14/2023,$239.76,98595330,$235.70,$240.66,$233.75
08/11/2023,$242.65,99038640,$241.77,$243.79,$238.02
08/10/2023,$245.34,109498600,$245.40,$251.80,$243.00
08/09/2023,$242.19,101596300,$250.87,$251.10,$241.90
08/08/2023,$249.70,96642180,$247.45,$250.92,$245.01
08/07/2023,$251.45,111097900,$251.45,$253.6511,$242.76
08/04/2023,$253.86,99539910,$260.97,$264.77,$253.11
08/03/2023,$259.32,97829550,$252.04,$260.49,$252.00
08/02/2023,$254.11,101752900,$255.57,$259.52,$250.49
08/01/2023,$261.07,83645720,$266.26,$266.47,$260.25
07/31/2023,$267.43,84582170,$267.48,$269.08,$263.78
07/28/2023,$266.44,111446000,$259.86,$267.25,$258.2312
07/27/2023,$255.71,103697300,$268.31,$269.13,$255.30
07/26/2023,$264.35,95856180,$263.25,$268.04,$261.75
07/25/2023,$265.28,112757300,$272.38,$272.90,$265.00
07/24/2023,$269.06,137005000,$255.85,$269.85,$254.12
07/21/2023,$260.02,161796100,$268.00,$268.00,$255.80
07/20/2023,$262.90,175158300,$279.56,$280.93,$261.20
07/19/2023,$291.26,142355400,$296.04,$299.29,$289.5201
07/18/2023,$293.34,112434700,$290.15,$295.26,$286.01
07/17/2023,$290.38,131569600,$286.625,$292.23,$283.57
07/14/2023,$281.38,120062400,$277.01,$285.30,$276.31
07/13/2023,$277.90,112681500,$274.59,$279.45,$270.60
07/12/2023,$271.99,95672140,$276.325,$276.52,$271.46
07/11/2023,$269.79,91972360,$268.65,$270.90,$266.37
07/10/2023,$269.61,119425400,$276.47,$277.52,$265.10
07/07/2023,$274.43,113879200,$278.43,$280.78,$273.77
07/06/2023,$276.54,120707400,$278.09,$279.97,$272.88
07/05/2023,$282.48,131530900,$278.82,$283.85,$277.60
07/03/2023,$279.82,118999000,$276.49,$284.25,$275.11
06/30/2023,$261.77,112620800,$260.60,$264.45,$259.89
06/29/2023,$257.50,131283400,$258.03,$260.74,$253.61
06/28/2023,$256.24,159770800,$249.70,$259.88,$248.89
06/27/2023,$250.21,164968200,$243.24,$250.3899,$240.85
06/26/2023,$241.05,179990600,$250.065,$258.37,$240.70
06/23/2023,$256.60,177460800,$259.29,$262.45,$252.80
06/22/2023,$264.61,166875900,$250.77,$265.00,$248.25
06/21/2023,$259.46,211797100,$275.13,$276.99,$257.78
06/20/2023,$274.45,165611200,$261.50,$274.75,$261.12
06/16/2023,$260.54,167915600,$258.92,$263.60,$257.2091
06/15/2023,$255.90,160171200,$248.40,$258.95,$247.29
06/14/2023,$256.79,170575500,$260.17,$261.57,$250.50
06/13/2023,$258.71,162384300,$253.51,$259.68,$251.34
06/12/2023,$249.83,150740500,$247.94,$250.97,$244.59
06/09/2023,$244.40,200242400,$249.07,$252.42,$242.02
06/08/2023,$234.86,164489700,$224.22,$235.23,$223.01
06/07/2023,$224.57,185710800,$228.00,$230.8296,$223.20
06/06/2023,$221.31,146911600,$216.14,$221.91,$212.53
06/05/2023,$217.61,151143100,$217.80,$221.29,$214.52
06/02/2023,$213.97,164398400,$210.15,$217.25,$209.752
06/01/2023,$207.52,148029900,$202.59,$209.80,$199.37
05/31/2023,$203.93,150711700,$199.78,$203.95,$195.12
05/30/2023,$201.16,128818700,$200.10,$204.48,$197.53
